tempo,et_h_smr,vento_smr,vd_smr,vmax_smr,temp_min_smr,temp_media_smr,temp_max_smr,umin_smr,umax_smr,u_r_smr,prec_smr,rad_smr,watertable
38993.0,0.9,8.0,225.0,10.2,11.4,12.4,13.2,66.0,88.0,83.0,4.4,,
38994.0,1.1,8.1,225.0,9.4,7.1,8.8,10.8,65.0,85.0,75.0,0.3,,
38995.0,1.3,2.9,225.0,6.7,4.2,7.1,10.2,68.0,97.0,84.0,5.1,,
38996.0,1.5,1.3,225.0,2.5,3.9,7.2,11.3,65.0,93.0,77.0,0.0,,
38997.0,0.9,6.4,360.0,9.2,5.7,6.8,8.7,64.0,95.0,83.0,5.0,,
38998.0,1.3,12.4,45.0,18.2,4.4,6.9,10.3,60.0,94.0,80.0,0.0,,
38999.0,1.7,7.5,45.0,15.9,4.5,8.4,14.0,58.0,79.0,70.0,0.0,,
39000.0,1.7,1.0,45.0,1.9,6.9,9.8,15.0,38.0,71.0,55.0,0.0,,
39001.0,1.6,0.5,270.0,0.9,6.8,9.7,14.7,47.0,79.0,61.0,0.0,,
39002.0,1.5,1.4,45.0,3.9,6.3,9.4,13.8,55.0,88.0,74.0,0.0,,
39003.0,1.5,7.1,45.0,11.8,6.3,9.3,13.7,46.0,95.0,65.0,0.0,,
39004.0,1.2,10.7,45.0,13.9,4.3,7.3,10.5,69.0,97.0,88.0,0.0,,
39005.0,0.8,12.9,45.0,14.7,3.8,5.3,7.2,75.0,96.0,84.0,0.0,,
39006.0,1.3,10.5,45.0,14.6,2.6,6.1,10.9,50.0,93.0,68.0,0.0,,
39007.0,1.2,3.1,45.0,7.1,1.7,4.6,9.5,52.0,82.0,72.0,0.0,,
39008.0,1.3,3.5,225.0,8.3,3.4,6.7,11.0,52.0,86.0,70.0,0.0,,
39009.0,0.8,6.0,225.0,9.9,5.7,6.8,8.9,67.0,100.0,90.0,20.6,,
39010.0,0.8,3.4,270.0,5.0,6.3,7.7,9.1,87.0,100.0,95.0,2.6,,
39011.0,0.6,3.1,225.0,4.4,7.3,8.2,9.0,90.0,100.0,94.0,24.9,,
39012.0,0.9,2.3,225.0,5.6,7.4,9.1,11.0,77.0,100.0,88.0,0.0,,
39013.0,0.8,6.0,225.0,7.2,9.7,10.9,12.1,80.0,88.0,84.0,3.6,,
39014.0,0.8,8.7,225.0,10.8,9.6,11.6,12.2,60.0,82.0,76.0,3.6,,
39015.0,1.1,4.9,225.0,10.5,8.0,10.0,13.6,48.0,90.0,70.0,0.0,,
39016.0,1.4,3.8,225.0,5.8,8.2,12.1,16.4,59.0,82.0,71.0,0.0,,
39017.0,1.3,7.0,270.0,9.9,11.9,14.3,18.0,45.0,70.0,55.0,0.0,,
39018.0,1.4,3.9,45.0,8.2,10.5,13.6,17.5,44.0,63.0,54.0,0.0,,
39019.0,1.4,5.7,360.0,8.0,10.6,14.1,18.3,40.0,68.0,54.0,0.0,,
39020.0,1.3,4.5,45.0,7.2,6.1,10.0,14.5,37.0,72.0,58.0,0.0,,
39021.0,1.1,4.9,225.0,8.6,5.3,8.4,12.3,47.0,88.0,68.0,0.0,,
39022.0,1.1,6.5,225.0,10.3,4.7,8.7,12.0,70.0,87.0,79.0,0.9,,
39023.0,0.7,8.1,360.0,12.0,-3.7,-0.6,3.8,23.0,88.0,53.0,2.7,,
39024.0,0.6,4.6,360.0,7.4,-4.1,-1.8,2.0,21.0,42.0,32.0,0.0,,
39025.0,0.8,5.5,45.0,8.9,-4.1,-0.3,4.1,23.0,72.0,40.0,0.0,,
39026.0,0.7,7.2,270.0,8.9,0.1,3.1,6.0,45.0,76.0,60.0,0.0,,
39027.0,1.1,4.6,360.0,7.9,3.0,7.2,11.9,32.0,52.0,45.0,0.0,,
39028.0,1.1,2.7,225.0,5.3,6.0,9.0,13.5,31.0,52.0,40.0,0.0,,
39029.0,0.5,6.1,225.0,7.4,5.5,6.8,7.8,52.0,88.0,76.0,0.3,,
39030.0,0.6,4.7,225.0,5.7,5.8,7.1,8.9,70.0,94.0,84.0,0.0,,
39031.0,0.9,5.9,360.0,10.3,0.9,5.1,9.6,49.0,85.0,64.0,0.0,,
39032.0,0.7,5.2,225.0,9.8,0.9,4.3,6.7,39.0,81.0,60.0,0.0,,
39033.0,0.8,7.1,360.0,14.5,5.2,7.5,11.1,38.0,85.0,66.0,0.0,,
39034.0,0.8,6.6,45.0,14.1,4.1,6.6,10.6,32.0,58.0,44.0,0.0,,
39035.0,0.8,4.0,225.0,4.7,5.2,7.7,11.1,48.0,71.0,57.0,0.0,,
39036.0,0.6,4.5,225.0,5.8,5.9,7.5,9.0,68.0,89.0,84.0,2.2,,
39037.0,0.4,5.3,225.0,6.5,6.8,7.5,8.3,85.0,92.0,88.0,25.4,,
39038.0,0.5,5.5,225.0,6.7,6.8,7.9,8.9,78.0,88.0,84.0,2.1,,
39039.0,0.6,4.1,225.0,6.1,3.1,5.7,8.0,78.0,99.0,88.0,57.6,,
39040.0,0.6,5.6,225.0,7.8,3.6,5.6,7.9,72.0,93.0,84.0,2.2,,
39041.0,0.6,4.8,226.0,,1.3,4.1,6.0,80.0,95.0,88.0,4.1,,
39042.0,0.4,6.6,270.0,8.1,1.8,3.4,4.6,79.0,95.0,87.0,51.0,,
39043.0,0.4,5.3,270.0,6.0,0.0,1.1,2.7,49.0,100.0,85.0,10.9,,
39044.0,0.7,5.0,180.0,6.3,0.2,4.1,7.9,41.0,83.0,58.0,0.1,,
39045.0,0.4,5.8,180.0,8.0,5.4,6.3,7.3,82.0,86.0,84.0,24.4,,
39046.0,0.4,5.9,225.0,7.5,6.3,7.4,8.4,81.0,90.0,85.0,7.9,,
39047.0,0.8,4.5,135.0,7.2,4.5,7.0,11.5,62.0,92.0,77.0,0.0,,
39048.0,0.7,2.2,180.0,4.2,3.0,5.5,9.7,55.0,93.0,76.0,0.0,,
39049.0,0.6,1.4,180.0,3.3,0.8,3.6,6.6,69.0,98.0,83.0,0.0,,
39050.0,0.6,2.6,225.0,8.5,1.0,3.3,7.5,69.0,97.0,87.0,0.0,,
39051.0,0.5,7.1,45.0,9.3,0.0,1.7,5.1,78.0,100.0,90.0,0.0,,
39052.0,0.6,2.3,45.0,4.9,0.5,2.7,6.8,50.0,96.0,80.0,0.0,,
39053.0,0.6,6.0,270.0,7.8,1.1,3.5,6.7,61.0,95.0,82.0,0.0,,
39054.0,0.3,7.7,270.0,9.4,4.0,4.6,5.4,81.0,92.0,87.0,10.0,,
39055.0,0.4,8.5,225.0,9.8,4.5,5.6,7.3,70.0,89.0,81.0,16.3,,
39056.0,0.4,5.3,225.0,6.4,6.0,7.3,8.7,62.0,88.0,76.0,6.2,,
39057.0,0.4,6.9,225.0,8.4,5.6,6.9,8.5,78.0,96.0,86.0,40.2,,
39058.0,0.4,5.1,270.0,7.3,4.6,5.8,6.8,79.0,92.0,85.0,11.7,,
39059.0,0.4,11.6,225.0,19.5,3.1,4.7,6.4,76.0,97.0,82.0,18.0,,
39060.0,0.5,9.7,225.0,13.2,-0.2,1.4,4.6,61.0,99.0,91.0,54.1,,
39061.0,0.4,4.3,225.0,7.4,-1.2,0.7,3.4,76.0,100.0,89.0,0.5,,
39062.0,0.3,1.8,225.0,3.4,-2.5,-0.7,1.3,69.0,99.0,90.0,0.0,,
39063.0,0.5,2.8,225.0,3.9,-1.9,0.4,4.4,41.0,75.0,64.0,0.0,,
39064.0,0.5,6.7,315.0,12.8,-0.2,1.3,4.9,33.0,71.0,50.0,0.0,,
39065.0,0.5,11.2,225.0,15.5,0.2,2.9,6.4,25.0,69.0,39.0,0.0,,
39066.0,0.5,4.2,225.0,10.5,3.3,5.2,8.1,60.0,89.0,70.0,0.0,,
39067.0,0.4,3.4,270.0,7.0,4.4,5.6,7.7,69.0,82.0,75.0,0.3,,
39068.0,0.4,1.9,225.0,5.4,2.5,4.5,5.4,76.0,100.0,86.0,6.2,,
39069.0,0.4,5.2,360.0,12.1,-3.7,-0.1,2.4,79.0,100.0,94.0,1.4,,
39070.0,0.2,11.5,45.0,15.2,-4.8,-4.2,-3.4,76.0,100.0,94.0,0.0,,
39071.0,0.2,12.6,45.0,14.8,-6.6,-5.2,-3.7,58.0,86.0,72.0,0.0,,
39072.0,0.2,15.1,45.0,18.5,-6.6,-4.2,-3.5,66.0,96.0,81.0,0.0,,
39073.0,0.2,11.7,45.0,13.2,-4.8,-4.0,-3.6,61.0,89.0,80.0,0.0,,
39074.0,0.3,11.3,45.0,13.1,-4.4,-2.7,-0.9,51.0,70.0,60.0,0.0,,
39075.0,0.4,9.8,45.0,13.9,-3.3,-0.1,3.0,37.0,65.0,48.0,0.0,,
39076.0,0.5,12.4,45.0,15.3,0.0,2.1,5.2,40.0,59.0,50.0,0.0,,
39077.0,0.5,4.1,45.0,9.3,-0.4,1.5,5.7,41.0,58.0,47.0,0.0,,
39078.0,0.5,1.5,225.0,3.1,-0.9,1.6,6.1,36.0,56.0,44.0,0.0,,
39079.0,0.4,1.7,270.0,4.5,-1.3,0.7,3.7,55.0,79.0,67.0,0.0,,
39080.0,0.5,1.6,270.0,5.7,-1.0,1.0,4.2,49.0,86.0,71.0,0.0,,
39081.0,0.5,6.3,270.0,9.4,-0.8,2.2,4.3,71.0,87.0,80.0,3.9,,
39082.0,0.4,5.6,315.0,11.1,2.8,4.3,6.3,58.0,91.0,79.0,1.4,,
39083.0,0.3,8.5,315.0,12.7,4.6,5.2,6.7,75.0,91.0,87.0,22.5,,
39084.0,0.5,10.8,360.0,14.1,-2.3,0.8,3.9,24.0,89.0,52.0,6.1,,
39085.0,0.4,6.5,360.0,13.7,-2.5,-0.6,2.3,22.0,56.0,40.0,0.0,,
39086.0,0.3,10.1,270.0,13.1,0.0,1.3,2.2,27.0,86.0,64.0,5.1,,
39087.0,0.6,5.3,360.0,11.9,-1.0,1.8,5.7,50.0,84.0,64.0,0.0,,
39088.0,0.5,7.1,225.0,11.5,1.1,2.9,6.4,48.0,87.0,64.0,0.0,,
39089.0,0.3,5.8,225.0,8.3,1.8,2.9,3.8,80.0,88.0,84.0,5.4,,
39090.0,0.3,4.6,315.0,6.4,2.4,3.0,3.8,84.0,92.0,88.0,43.5,,
39091.0,0.5,2.1,270.0,3.8,2.4,4.1,6.9,67.0,97.0,83.0,0.0,,
39092.0,0.6,5.7,225.0,9.4,3.1,4.7,7.8,76.0,98.0,87.0,0.0,,
39093.0,0.4,7.0,225.0,12.4,3.3,4.3,5.9,58.0,89.0,80.0,0.0,,
39094.0,0.7,11.2,315.0,13.7,4.0,8.1,10.9,32.0,67.0,48.0,0.0,,
39095.0,0.7,9.6,360.0,13.5,8.0,10.1,13.0,32.0,52.0,40.0,0.0,,
39096.0,0.7,6.7,270.0,9.7,1.4,5.3,8.6,48.0,98.0,60.0,0.0,,
39097.0,0.7,7.8,270.0,13.0,0.6,3.7,7.8,54.0,86.0,68.0,0.0,,
39098.0,0.3,3.8,225.0,6.4,2.7,3.5,4.4,62.0,94.0,79.0,4.3,,
39099.0,0.4,1.8,225.0,3.4,3.1,4.1,5.5,81.0,94.0,88.0,4.6,,
39100.0,0.4,7.3,315.0,10.7,3.0,4.1,5.2,84.0,92.0,88.0,1.3,,
39101.0,0.9,13.5,315.0,18.3,5.7,10.2,13.7,28.0,84.0,57.0,0.0,,
39102.0,0.9,8.5,225.0,16.3,5.6,10.0,13.1,33.0,73.0,46.0,0.0,,
39103.0,0.5,10.6,225.0,12.7,3.7,5.3,7.3,66.0,81.0,73.0,0.0,,
39104.0,0.4,8.8,225.0,12.0,2.9,4.2,5.4,81.0,91.0,84.0,1.2,,
39105.0,0.7,12.8,225.0,17.4,-3.3,1.8,4.8,82.0,100.0,89.0,55.5,,
39106.0,0.3,7.8,225.0,13.6,-5.5,-4.5,-3.0,75.0,100.0,97.0,0.6,,
39107.0,0.3,2.6,225.0,5.9,-5.6,-4.5,-3.5,96.0,100.0,99.0,0.0,,
39108.0,0.3,2.5,135.0,5.0,-7.2,-5.8,-3.6,72.0,100.0,94.0,0.0,,
39109.0,0.5,5.8,45.0,10.6,-8.7,-4.5,0.1,49.0,96.0,70.0,1.3,,
39110.0,0.6,10.1,315.0,12.1,-2.9,0.0,3.0,44.0,84.0,58.0,0.9,,
39111.0,0.7,6.4,315.0,10.9,-0.7,1.4,5.2,46.0,83.0,61.0,0.0,,
39112.0,0.9,0.8,270.0,2.5,0.2,3.0,8.4,39.0,63.0,51.0,0.0,,
39113.0,0.8,1.4,225.0,3.4,-1.7,1.8,6.0,49.0,84.0,66.0,0.0,,
39114.0,0.8,4.9,270.0,10.6,-0.3,2.6,7.6,41.0,78.0,61.0,0.0,,
39115.0,0.8,2.4,360.0,5.3,0.3,2.8,7.7,35.0,61.0,48.0,0.0,,
39116.0,1.0,4.1,360.0,7.4,0.2,4.2,9.3,32.0,57.0,45.0,0.0,,
39117.0,0.7,5.6,360.0,9.6,-2.3,0.6,4.8,30.0,60.0,43.0,0.0,,
39118.0,0.8,5.0,270.0,11.3,0.6,2.9,6.9,26.0,76.0,39.0,0.0,,
39119.0,0.3,7.6,270.0,11.9,-0.3,0.5,1.3,80.0,100.0,92.0,26.4,,
39120.0,0.3,6.9,270.0,8.4,0.2,0.8,1.5,90.0,100.0,98.0,10.0,,
39121.0,0.4,10.4,270.0,12.4,0.3,1.7,2.5,90.0,100.0,97.0,17.3,,
39122.0,0.5,4.4,270.0,9.4,0.2,1.3,3.2,91.0,100.0,97.0,4.7,,
39123.0,0.5,2.7,360.0,6.3,-0.1,1.1,3.0,83.0,99.0,92.0,0.0,,
39124.0,0.8,5.8,270.0,8.7,-1.0,2.1,4.9,48.0,95.0,68.0,0.0,,
39125.0,0.8,10.4,270.0,13.8,-1.1,3.1,4.9,62.0,100.0,83.0,43.8,,
39126.0,0.8,9.5,315.0,14.2,0.4,2.8,5.5,40.0,88.0,54.0,0.1,,
39127.0,0.7,3.9,225.0,6.0,0.6,2.3,4.8,45.0,91.0,64.0,0.0,,
39128.0,0.5,7.0,225.0,11.2,0.4,1.4,2.6,53.0,100.0,88.0,0.6,,
39129.0,1.1,6.2,360.0,12.6,-1.2,3.6,7.7,40.0,82.0,53.0,0.0,,
39130.0,0.8,8.3,45.0,14.6,-2.9,-0.7,3.2,56.0,92.0,74.0,0.0,,
39131.0,0.4,3.8,45.0,11.3,-3.3,-2.6,-1.3,82.0,99.0,90.0,0.0,,
39132.0,0.8,7.6,45.0,14.4,-3.9,-1.4,2.5,52.0,87.0,71.0,0.0,,
39133.0,0.8,5.1,180.0,11.8,-3.0,-0.1,2.8,74.0,94.0,83.0,0.0,,
39134.0,0.9,3.6,180.0,5.8,0.5,2.9,5.6,72.0,96.0,87.0,0.6,,
39135.0,0.7,0.8,225.0,2.9,1.1,2.7,4.3,81.0,98.0,93.0,0.5,,
39136.0,0.8,0.9,225.0,2.7,0.5,2.3,4.7,75.0,97.0,86.0,0.0,,
39137.0,0.7,2.8,225.0,5.8,1.4,2.4,4.8,73.0,94.0,87.0,4.0,,
39138.0,0.6,5.8,225.0,7.5,1.2,2.3,3.7,79.0,97.0,91.0,36.7,,
39139.0,1.0,4.3,45.0,7.4,0.0,2.8,6.2,47.0,86.0,59.0,0.0,,
39140.0,1.0,6.6,45.0,9.1,0.9,3.4,6.6,25.0,56.0,43.0,0.0,,
39141.0,0.7,8.8,270.0,13.6,4.6,5.3,6.7,38.0,83.0,66.0,0.0,,
39142.0,0.6,8.8,225.0,11.9,2.9,3.7,5.0,70.0,98.0,80.0,0.0,,
39143.0,1.4,9.3,270.0,12.6,3.2,5.9,10.7,52.0,88.0,69.0,0.0,,
39144.0,1.2,4.1,225.0,7.0,4.0,6.5,9.8,35.0,79.0,60.0,0.0,,
39145.0,1.7,0.9,225.0,1.6,2.8,6.9,13.2,21.0,58.0,39.0,0.0,,
39146.0,1.3,4.4,270.0,8.2,5.1,7.1,11.1,65.0,87.0,76.0,0.0,,
39147.0,1.1,6.9,270.0,9.6,4.4,5.8,8.8,74.0,96.0,88.0,2.2,,
39148.0,0.9,5.8,270.0,9.5,0.6,2.1,4.5,86.0,100.0,95.0,13.9,,
39149.0,0.7,6.3,360.0,18.5,0.9,1.9,3.2,77.0,100.0,95.0,0.9,,
39150.0,0.9,13.3,360.0,18.1,0.5,2.2,4.5,59.0,91.0,81.0,0.5,,
39151.0,0.8,16.9,360.0,23.8,0.1,1.3,3.2,54.0,88.0,71.0,0.0,,
39152.0,0.6,14.6,45.0,20.8,-2.0,-0.8,0.7,59.0,88.0,78.0,0.0,,
39153.0,1.1,7.0,45.0,12.6,-1.1,1.3,4.9,51.0,79.0,64.0,0.0,,
39154.0,1.5,8.4,360.0,12.4,-0.2,4.1,8.9,40.0,69.0,54.0,0.0,,
39155.0,1.5,11.2,360.0,12.8,2.0,5.4,9.4,46.0,73.0,57.0,0.0,,
39156.0,1.7,3.2,90.0,7.3,2.0,5.9,10.6,52.0,81.0,68.0,0.0,,
39157.0,1.7,1.2,270.0,2.8,3.3,6.3,11.3,53.0,83.0,70.0,0.0,,
39158.0,1.6,3.4,270.0,6.0,4.1,6.8,11.2,43.0,73.0,56.0,0.0,,
39159.0,1.5,6.9,225.0,10.1,1.8,4.8,8.7,52.0,85.0,67.0,1.5,,
39160.0,1.1,11.0,270.0,16.1,-3.5,-0.2,3.2,86.0,99.0,93.0,30.6,,
39161.0,0.5,10.0,270.0,17.3,-6.0,-5.0,-4.0,79.0,100.0,97.0,0.0,,
39162.0,0.6,13.2,360.0,21.0,-5.0,-4.0,-2.3,58.0,90.0,78.0,0.0,,
39163.0,0.7,6.1,360.0,13.6,-6.0,-4.1,-2.3,45.0,82.0,63.0,0.0,,
39164.0,1.1,3.5,360.0,6.6,-6.6,-2.3,1.3,51.0,81.0,68.0,0.1,,
39165.0,1.0,3.7,270.0,9.4,-3.9,-1.7,1.9,54.0,99.0,74.0,0.1,,
39166.0,0.5,8.2,270.0,12.4,-4.0,-2.9,-2.1,92.0,100.0,99.0,7.3,,
39167.0,0.7,8.9,270.0,12.9,-2.9,-1.7,-0.1,91.0,100.0,98.0,9.2,,
39168.0,0.5,11.4,270.0,13.7,-1.8,-1.4,-0.7,81.0,100.0,97.0,0.3,,
39169.0,0.9,7.5,45.0,11.9,-1.8,-0.5,1.6,74.0,93.0,85.0,0.8,,
39170.0,0.9,5.2,45.0,7.4,-2.1,-0.5,1.5,78.0,100.0,88.0,0.7,,
39171.0,0.7,4.6,45.0,6.6,-2.0,-1.1,0.2,88.0,100.0,99.0,23.9,,
39172.0,1.4,5.4,270.0,8.0,-0.9,1.7,5.2,56.0,100.0,83.0,2.4,,
39173.0,1.2,6.5,270.0,9.0,1.0,2.4,5.0,79.0,99.0,91.0,3.9,,
39174.0,1.6,3.1,270.0,10.9,1.0,3.4,7.9,66.0,98.0,87.0,0.5,,
39175.0,1.8,1.9,270.0,6.7,1.0,3.6,8.6,61.0,96.0,83.0,5.8,,
39176.0,0.8,10.5,315.0,13.6,0.3,1.2,2.3,76.0,98.0,90.0,13.1,,
39177.0,1.5,5.3,45.0,10.5,-0.1,2.9,6.2,58.0,86.0,72.0,0.0,,
39178.0,2.1,1.4,45.0,4.2,-1.0,4.5,9.6,26.0,65.0,43.0,0.0,,
39179.0,2.1,0.6,225.0,1.0,2.8,6.5,11.3,36.0,67.0,48.0,0.0,,
39180.0,1.9,0.5,225.0,0.9,3.3,5.8,10.2,37.0,87.0,61.0,0.4,,
39181.0,2.1,1.3,225.0,2.3,3.5,6.9,11.3,41.0,78.0,56.0,0.0,,
39182.0,2.1,2.5,225.0,3.4,4.2,7.4,11.9,46.0,79.0,59.0,0.0,,
39183.0,2.3,2.5,270.0,3.1,4.5,8.3,12.7,47.0,73.0,62.0,0.0,,
39184.0,2.3,2.9,225.0,5.0,5.3,9.1,13.4,42.0,73.0,60.0,0.0,,
39185.0,2.3,3.6,360.0,7.3,5.4,9.3,13.2,39.0,72.0,57.0,0.0,,
39186.0,2.0,9.3,360.0,13.2,6.5,9.2,12.1,38.0,63.0,51.0,0.0,,
39187.0,2.2,7.7,360.0,10.9,6.3,9.3,12.8,39.0,68.0,53.0,0.0,,
39188.0,2.3,8.0,360.0,11.0,5.9,9.2,13.1,37.0,63.0,49.0,0.0,,
39189.0,2.3,3.6,360.0,9.6,5.5,9.1,12.9,44.0,65.0,53.0,0.0,,
39190.0,2.5,2.8,225.0,5.9,6.9,10.4,14.5,37.0,64.0,50.0,0.0,,
39191.0,2.2,2.3,225.0,6.7,6.2,9.2,12.8,56.0,82.0,70.0,0.0,,
39192.0,2.5,1.2,225.0,2.5,5.9,10.0,13.9,51.0,78.0,66.0,0.0,,
39193.0,2.7,2.7,225.0,7.5,6.2,10.9,14.8,42.0,70.0,55.0,0.0,,
39194.0,2.3,3.7,225.0,6.6,7.6,10.5,13.9,52.0,78.0,65.0,0.0,,
39195.0,2.7,1.6,225.0,2.6,7.0,10.5,14.9,46.0,88.0,63.0,0.4,,
39196.0,2.7,0.8,225.0,3.1,8.0,11.9,15.9,48.0,75.0,60.0,0.0,,
39197.0,2.6,,,,7.0,11.0,14.3,62.0,80.0,69.0,0.0,,
39198.0,1.9,8.6,45.0,12.2,5.0,7.6,9.9,55.0,80.0,68.0,0.0,,
39199.0,2.3,5.0,45.0,9.0,4.9,8.3,11.9,51.0,79.0,65.0,0.0,,
39200.0,2.6,3.2,45.0,5.8,4.8,9.1,13.1,40.0,78.0,55.0,0.0,,
39201.0,2.7,2.9,45.0,5.6,6.2,9.5,14.0,44.0,74.0,56.0,0.0,,
39202.0,2.0,4.8,45.0,5.3,6.0,8.0,11.2,66.0,94.0,77.0,0.3,,
39203.0,2.1,3.8,360.0,5.1,5.2,7.2,10.8,68.0,94.0,84.0,5.9,,
39204.0,2.1,4.9,180.0,8.6,4.0,6.6,10.0,63.0,96.0,81.0,13.6,,
39205.0,1.2,2.4,45.0,4.2,3.9,5.1,6.2,82.0,100.0,92.0,14.9,,
39206.0,1.5,7.0,224.0,9.7,4.2,5.5,8.1,58.0,95.0,87.0,26.8,,
39207.0,1.7,1.9,226.0,5.7,3.3,5.6,8.5,62.0,94.0,85.0,4.7,,
39208.0,1.8,4.6,358.0,9.3,3.1,5.9,8.6,53.0,93.0,80.0,5.3,,
39209.0,2.5,4.6,360.0,9.4,5.8,9.2,12.8,48.0,88.0,66.0,0.0,,
39210.0,3.2,6.4,270.0,9.4,7.8,12.6,16.9,32.0,68.0,53.0,0.0,,
39211.0,2.9,5.2,270.0,8.4,11.1,13.7,17.5,41.0,68.0,55.0,0.0,,
39212.0,3.4,5.0,225.0,9.0,9.3,14.0,18.3,37.0,67.0,51.0,0.0,,
39213.0,2.6,8.2,225.0,10.2,9.5,12.1,15.2,57.0,81.0,67.0,0.0,,
39214.0,2.7,5.6,270.0,10.4,10.1,12.9,16.1,52.0,82.0,71.0,0.0,,
39215.0,3.0,5.3,270.0,7.6,10.2,13.8,17.1,39.0,74.0,60.0,0.0,,
39216.0,3.1,10.0,225.0,15.7,9.3,13.2,17.0,52.0,86.0,63.0,0.0,,
39217.0,1.7,6.9,225.0,13.4,4.3,6.2,8.2,61.0,94.0,79.0,1.0,,
39218.0,2.4,3.4,225.0,6.1,3.9,6.9,10.6,39.0,92.0,67.0,0.1,,
39219.0,2.7,4.2,270.0,10.4,3.5,8.3,11.8,54.0,81.0,66.0,0.0,,
39220.0,2.5,6.7,360.0,13.9,6.7,9.1,12.8,31.0,84.0,57.0,0.0,,
39221.0,3.1,2.0,360.0,5.9,6.2,10.7,14.6,40.0,73.0,57.0,0.0,,
39222.0,3.4,3.1,360.0,9.6,6.5,11.9,16.4,41.0,76.0,52.0,0.0,,
39223.0,3.3,4.2,360.0,9.4,8.9,13.3,17.1,54.0,83.0,67.0,0.0,,
39224.0,3.7,1.2,360.0,2.3,10.6,15.5,19.4,52.0,71.0,60.0,0.0,,
39225.0,3.4,3.4,360.0,6.7,12.4,15.3,19.6,55.0,76.0,67.0,2.4,,
39226.0,3.5,1.5,360.0,6.6,10.8,15.0,18.8,54.0,77.0,67.0,0.8,,
39227.0,3.7,,,,11.3,14.7,19.7,52.0,86.0,66.0,0.0,,
39228.0,3.4,6.3,270.0,9.7,9.7,12.5,17.8,54.0,88.0,71.0,0.0,,
39229.0,1.9,7.1,270.0,9.7,7.2,9.2,10.8,85.0,96.0,90.0,0.9,,
39230.0,1.8,7.6,225.0,12.9,3.1,5.1,7.2,67.0,100.0,88.0,23.1,10.9,
39231.0,1.8,2.8,45.0,7.7,3.2,4.9,7.2,60.0,94.0,80.0,4.0,15.0,
39232.0,2.5,1.8,270.0,4.5,4.5,7.7,11.0,35.0,92.0,65.0,0.0,26.1,
39233.0,2.8,4.1,225.0,7.7,4.9,8.3,12.7,57.0,95.0,74.0,1.0,,
39234.0,2.8,7.5,225.0,12.9,3.1,7.3,11.4,77.0,100.0,89.0,10.4,,
39235.0,1.7,7.2,180.0,9.5,3.6,5.2,7.4,78.0,100.0,95.0,10.8,,
39236.0,2.4,8.1,360.0,13.4,5.0,7.9,10.8,67.0,97.0,86.0,0.0,,
39237.0,3.0,8.2,45.0,13.7,8.1,11.3,14.9,71.0,90.0,82.0,0.5,,
39238.0,2.0,8.9,360.0,11.7,8.6,10.2,11.9,85.0,95.0,90.0,3.1,,
39239.0,1.3,4.1,360.0,7.6,8.6,9.3,10.2,86.0,99.0,95.0,28.1,,
39240.0,2.2,0.5,270.0,2.0,6.8,9.1,11.2,68.0,100.0,93.0,15.5,,
39241.0,2.6,5.7,360.0,9.1,6.9,10.0,12.6,66.0,96.0,83.0,0.0,,
39242.0,3.2,4.9,360.0,7.4,8.7,12.6,16.1,72.0,95.0,82.0,0.0,,
39243.0,3.6,1.4,225.0,3.9,9.8,13.2,18.0,65.0,94.0,82.0,5.1,,
39244.0,2.8,7.8,225.0,11.6,11.2,13.4,16.4,67.0,86.0,75.0,0.0,,
39245.0,2.5,4.7,270.0,6.8,9.8,11.9,14.4,69.0,92.0,81.0,0.0,,
39246.0,3.3,2.3,270.0,4.6,9.1,13.2,16.6,67.0,89.0,79.0,0.0,,
39247.0,3.7,5.4,270.0,8.6,9.9,14.6,18.7,54.0,94.0,70.0,0.0,,
39248.0,1.7,8.3,225.0,10.5,11.7,12.6,13.7,69.0,86.0,80.0,0.2,,
39249.0,2.2,7.9,270.0,9.6,10.6,12.1,14.0,60.0,82.0,72.0,0.0,,
39250.0,2.6,6.7,270.0,11.8,10.8,13.0,15.4,66.0,82.0,74.0,0.0,,
39251.0,3.3,4.6,270.0,9.6,12.6,15.8,19.0,47.0,75.0,64.0,0.0,,
39252.0,3.7,5.4,225.0,10.5,15.2,17.7,21.8,52.0,83.0,63.0,0.0,,
39253.0,4.1,7.2,225.0,12.5,15.0,18.5,22.9,52.0,74.0,63.0,0.0,,
39254.0,3.1,9.9,225.0,15.2,13.9,16.8,19.3,56.0,72.0,64.0,0.0,,
39255.0,3.1,10.5,270.0,12.2,11.4,14.7,17.3,55.0,75.0,66.0,0.0,,
39256.0,2.8,15.3,270.0,18.6,11.6,14.1,16.5,21.0,69.0,41.0,0.0,,
39257.0,3.8,9.4,270.0,15.3,13.5,16.8,21.2,25.0,71.0,40.0,0.0,,
39258.0,4.0,11.5,270.0,25.2,13.1,17.1,21.3,57.0,81.0,66.0,0.0,,
39259.0,2.9,15.0,270.0,20.9,7.8,11.6,14.3,36.0,84.0,58.0,0.0,,
39260.0,2.5,4.4,270.0,8.7,7.5,10.1,12.8,59.0,87.0,75.0,0.0,,
39261.0,3.2,0.7,225.0,1.8,7.5,11.6,15.2,64.0,82.0,72.0,0.0,,
39262.0,3.6,2.5,270.0,4.9,8.4,13.3,17.3,54.0,83.0,68.0,0.0,,
